opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,engage_quarter,close_quarter
BOG3D6D7,Corliss Cosme,GTXPro,Umbrella Corporation,Won,08-07-17,19-07-17,5137,Q3 2017,Q3 2017
J03H7OQF,Darcel Schlecht,MG Special,Betatech,Won,08-07-17,16-07-17,54,Q3 2017,Q3 2017
DJXM9LIW,Donn Cantrell,GTX Plus Basic,Kinnamplus,Won,08-07-17,14-07-17,1020,Q3 2017,Q3 2017
6XH71PH8,Donn Cantrell,GTX Plus Basic,Yearin,Won,08-07-17,28-09-17,1136,Q3 2017,Q3 2017
AW1U6QKR,Donn Cantrell,MG Special,Konex,Won,08-07-17,14-07-17,55,Q3 2017,Q3 2017
MAVEITJH,Elease Gluck,GTXPro,Groovestreet,Won,08-07-17,09-09-17,5097,Q3 2017,Q3 2017
GUJNYTXN,Garret Kinder,GTX Basic,Kinnamplus,Won,08-07-17,09-07-17,483,Q3 2017,Q3 2017
QKXCMJVB,James Ascencio,GTX Basic,,Engaging,08-07-17,,,Q3 2017,
ELLLRB7A,James Ascencio,GTX Basic,Zoomit,Won,08-07-17,29-08-17,587,Q3 2017,Q3 2017
F4EHCQIC,James Ascencio,GTX Plus Pro,Kan-code,Won,08-07-17,16-07-17,5284,Q3 2017,Q3 2017
EHC9KQDN,Jonathan Berthelot,GTX Basic,Scottech,Lost,08-07-17,09-07-17,0,Q3 2017,Q3 2017
MBLFZPU2,Jonathan Berthelot,GTX Basic,Warephase,Lost,08-07-17,12-09-17,0,Q3 2017,Q3 2017
L0SOZL9A,Kary Hendrixson,MG Advanced,Y-corporation,Lost,08-07-17,28-09-17,0,Q3 2017,Q3 2017
00XBYXIB,Kary Hendrixson,GTX Plus Basic,Green-Plus,Won,08-07-17,09-07-17,993,Q3 2017,Q3 2017
ASN7OCWQ,Markita Hansen,GTX Basic,Groovestreet,Lost,08-07-17,15-07-17,0,Q3 2017,Q3 2017
SHS9HQX4,Maureen Marcano,GTXPro,Finjob,Won,08-07-17,19-09-17,4642,Q3 2017,Q3 2017
JYEQFGS5,Reed Clapper,GTXPro,Umbrella Corporation,Lost,08-07-17,17-07-17,0,Q3 2017,Q3 2017
S9DVJGUO,Reed Clapper,GTXPro,Kan-code,Won,08-07-17,15-07-17,4530,Q3 2017,Q3 2017
0YPN92QB,Rosalina Dieter,MG Special,Y-corporation,Lost,08-07-17,10-07-17,0,Q3 2017,Q3 2017
UIA0FO51,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,08-07-17,09-07-17,3569,Q3 2017,Q3 2017
48J7F1A2,Vicki Laflamme,MG Advanced,Hottechi,Won,08-07-17,31-08-17,3276,Q3 2017,Q3 2017
0D37PQA0,Violet Mclelland,GTX Plus Basic,,Engaging,08-07-17,,,Q3 2017,
D193SPY4,Violet Mclelland,MG Special,Plussunin,Engaging,08-07-17,,,Q3 2017,
SFIMNCPZ,Violet Mclelland,MG Advanced,Mathtouch,Lost,08-07-17,10-07-17,0,Q3 2017,Q3 2017
57NT8T8S,Zane Levy,GTX Basic,Finjob,Lost,08-07-17,16-07-17,0,Q3 2017,Q3 2017
7GLF1GBJ,Zane Levy,GTX Plus Basic,Green-Plus,Lost,08-07-17,16-07-17,0,Q3 2017,Q3 2017
YST07PM6,Zane Levy,GTX Plus Pro,Doncon,Lost,08-07-17,17-07-17,0,Q3 2017,Q3 2017
HPU7RQG6,Zane Levy,GTX Plus Pro,Rantouch,Lost,08-07-17,15-07-17,0,Q3 2017,Q3 2017
6Z1XK6YR,Zane Levy,GTXPro,Hatfan,Lost,08-07-17,09-11-17,0,Q3 2017,Q4 2017
045D5MZO,Zane Levy,GTX Plus Pro,Kan-code,Won,08-07-17,17-07-17,5576,Q3 2017,Q3 2017
K1UREXI5,Anna Snelling,GTX Basic,Genco Pura Olive Oil Company,Won,09-07-17,16-09-17,460,Q3 2017,Q3 2017
M7Y1LHHA,Boris Faz,GTX Basic,Zathunicon,Won,09-07-17,16-07-17,457,Q3 2017,Q3 2017
NK1B8YME,Cassey Cress,GTX Plus Pro,,Engaging,09-07-17,,,Q3 2017,
WP6SUIMC,Cassey Cress,MG Advanced,Silis,Lost,09-07-17,15-07-17,0,Q3 2017,Q3 2017
SGI5I4X1,Corliss Cosme,GTX Basic,Gekko & Co,Won,09-07-17,10-07-17,665,Q3 2017,Q3 2017
U07VUUGP,Corliss Cosme,GTX Plus Basic,Zathunicon,Won,09-07-17,15-07-17,1122,Q3 2017,Q3 2017
SEC6K7X2,Corliss Cosme,GTX Plus Pro,Umbrella Corporation,Won,09-07-17,18-07-17,5578,Q3 2017,Q3 2017
OT26ZUZ7,Daniell Hammack,GTXPro,Betatech,Engaging,09-07-17,,,Q3 2017,
MXVBWIE5,Darcel Schlecht,GTX Basic,Rundofase,Won,09-07-17,08-09-17,460,Q3 2017,Q3 2017
794F5VJB,Donn Cantrell,GTX Plus Basic,Donware,Won,09-07-17,31-08-17,1133,Q3 2017,Q3 2017
TNEB1XNK,Donn Cantrell,GTX Plus Basic,Gekko & Co,Won,09-07-17,18-09-17,1194,Q3 2017,Q3 2017
P60PIE95,Donn Cantrell,GTX Plus Pro,Yearin,Won,09-07-17,16-09-17,5861,Q3 2017,Q3 2017
HI9S2MRZ,Elease Gluck,GTX Plus Basic,,Engaging,09-07-17,,,Q3 2017,
QKOAWRXD,Gladys Colclough,GTX Basic,Dontechi,Lost,09-07-17,17-07-17,0,Q3 2017,Q3 2017
NC7V5K1T,Gladys Colclough,GTX Plus Basic,Stanredtax,Won,09-07-17,28-08-17,1194,Q3 2017,Q3 2017
XTAPYDDI,Gladys Colclough,GTXPro,Funholding,Won,09-07-17,11-07-17,4440,Q3 2017,Q3 2017
0CTHPQGT,Jonathan Berthelot,MG Special,Cancity,Won,09-07-17,19-07-17,53,Q3 2017,Q3 2017
N9KFOKLS,Kami Bicknell,GTX Basic,Sonron,Lost,09-07-17,14-07-17,0,Q3 2017,Q3 2017
02SSRMSA,Lajuana Vencill,GTX Plus Basic,Inity,Won,09-07-17,13-07-17,1192,Q3 2017,Q3 2017
HBJPBF3P,Marty Freudenburg,MG Special,Conecom,Won,09-07-17,01-09-17,54,Q3 2017,Q3 2017
E6D2DBXF,Moses Frase,MG Advanced,Ron-tech,Lost,09-07-17,13-07-17,0,Q3 2017,Q3 2017
OUMM04QV,Moses Frase,GTX Plus Pro,Warephase,Won,09-07-17,18-07-17,4651,Q3 2017,Q3 2017
TZQWGMG7,Niesha Huffines,GTX Plus Pro,Rangreen,Lost,09-07-17,19-07-17,0,Q3 2017,Q3 2017
66KFPHBT,Niesha Huffines,GTX Plus Pro,Betatech,Won,09-07-17,24-09-17,5944,Q3 2017,Q3 2017
WL4TLMUC,Reed Clapper,MG Advanced,Gekko & Co,Lost,09-07-17,17-07-17,0,Q3 2017,Q3 2017
6AO6E15O,Rosalina Dieter,GTXPro,Statholdings,Engaging,09-07-17,,,Q3 2017,
OW9OM3UO,Rosalina Dieter,MG Advanced,,Engaging,09-07-17,,,Q3 2017,
HXMJ5048,Vicki Laflamme,MG Advanced,Green-Plus,Lost,09-07-17,17-07-17,0,Q3 2017,Q3 2017
CQYAMIQ3,Zane Levy,GTXPro,,Engaging,09-07-17,,,Q3 2017,
6178B4JM,Anna Snelling,GTX Plus Basic,Domzoom,Won,10-07-17,17-07-17,962,Q3 2017,Q3 2017
WC7KCJ2N,Boris Faz,GTX Plus Basic,Silis,Won,10-07-17,21-07-17,1063,Q3 2017,Q3 2017
5GBVA3ZZ,Cassey Cress,MG Advanced,Zencorporation,Lost,10-07-17,23-07-17,0,Q3 2017,Q3 2017
B7WWPCO6,Cecily Lampkin,GTX Basic,Gogozoom,Lost,10-07-17,23-07-17,0,Q3 2017,Q3 2017
152DN1FE,Darcel Schlecht,GTX Plus Basic,Cancity,Lost,10-07-17,12-07-17,0,Q3 2017,Q3 2017
3NJHQZT6,Darcel Schlecht,MG Special,Streethex,Lost,10-07-17,17-07-17,0,Q3 2017,Q3 2017
9GOWJ93R,Darcel Schlecht,MG Advanced,Domzoom,Won,10-07-17,03-09-17,2572,Q3 2017,Q3 2017
QAB3H9H5,Gladys Colclough,GTXPro,Globex Corporation,Lost,10-07-17,11-07-17,0,Q3 2017,Q3 2017
9B9VDAFU,Gladys Colclough,GTXPro,Warephase,Won,10-07-17,18-07-17,4631,Q3 2017,Q3 2017
L9F6QP4P,Gladys Colclough,MG Advanced,Isdom,Won,10-07-17,19-07-17,3230,Q3 2017,Q3 2017
1D5AYQO6,Hayden Neloms,MG Special,Condax,Won,10-07-17,19-07-17,59,Q3 2017,Q3 2017
6WR7JQ3C,James Ascencio,MG Advanced,Labdrill,Won,10-07-17,03-11-17,3624,Q3 2017,Q4 2017
Y2XXRYMX,Kami Bicknell,GTX Plus Basic,Labdrill,Lost,10-07-17,11-11-17,0,Q3 2017,Q4 2017
Z9DK5289,Kami Bicknell,GTXPro,Golddex,Lost,10-07-17,12-07-17,0,Q3 2017,Q3 2017
MN34I4DD,Kami Bicknell,GTX Plus Pro,Hatfan,Won,10-07-17,22-09-17,5848,Q3 2017,Q3 2017
9CQ6TMET,Kami Bicknell,MG Special,Dalttechnology,Won,10-07-17,11-07-17,42,Q3 2017,Q3 2017
N54HHLC4,Kary Hendrixson,GTX Plus Pro,Sunnamplex,Lost,10-07-17,12-07-17,0,Q3 2017,Q3 2017
TPP1IGKV,Kary Hendrixson,GTXPro,Nam-zim,Lost,10-07-17,17-07-17,0,Q3 2017,Q3 2017
9USDNUBL,Markita Hansen,GTX Plus Pro,Hatfan,Lost,10-07-17,29-08-17,0,Q3 2017,Q3 2017
Q82O5QTN,Marty Freudenburg,MG Advanced,Rangreen,Lost,10-07-17,12-07-17,0,Q3 2017,Q3 2017
2HVDAY4L,Moses Frase,MG Special,Cancity,Lost,10-07-17,21-07-17,0,Q3 2017,Q3 2017
0FGWN6O0,Moses Frase,GTX Basic,Isdom,Won,10-07-17,19-07-17,588,Q3 2017,Q3 2017
FQXZBTEG,Reed Clapper,GTX Plus Basic,Zencorporation,Lost,10-07-17,18-07-17,0,Q3 2017,Q3 2017
8IGYTN3H,Reed Clapper,MG Special,Yearin,Won,10-07-17,17-07-17,54,Q3 2017,Q3 2017
QV3TAWDT,Rosie Papadopoulos,GTXPro,,Engaging,10-07-17,,,Q3 2017,
OTNZ5ZCN,Vicki Laflamme,GTXPro,Singletechno,Won,10-07-17,06-09-17,5099,Q3 2017,Q3 2017
USJWM3F3,Violet Mclelland,GTX Basic,,Engaging,10-07-17,,,Q3 2017,
7O2ISWVB,Zane Levy,GTX Plus Pro,Plexzap,Lost,10-07-17,15-07-17,0,Q3 2017,Q3 2017
QUAD5082,Boris Faz,MG Advanced,Konex,Lost,11-07-17,21-07-17,0,Q3 2017,Q3 2017
0T9KUEQ2,Cassey Cress,GTX Plus Pro,,Engaging,11-07-17,,,Q3 2017,
P6H45Y25,Cecily Lampkin,GTX Basic,Scottech,Lost,11-07-17,16-09-17,0,Q3 2017,Q3 2017
28EVFB8G,Cecily Lampkin,GTX Plus Basic,Treequote,Lost,11-07-17,13-07-17,0,Q3 2017,Q3 2017
VV5LDD24,Corliss Cosme,MG Advanced,Silis,Lost,11-07-17,13-07-17,0,Q3 2017,Q3 2017
SF3KBDJF,Daniell Hammack,GTXPro,Silis,Lost,11-07-17,18-08-17,0,Q3 2017,Q3 2017
DKUVKTIT,Daniell Hammack,GTX Plus Pro,Initech,Won,11-07-17,19-07-17,4881,Q3 2017,Q3 2017
OYUUU6B9,Darcel Schlecht,GTX Basic,Bioholding,Lost,11-07-17,09-11-17,0,Q3 2017,Q4 2017
IIVNXACR,Darcel Schlecht,GTXPro,Codehow,Lost,11-07-17,12-07-17,0,Q3 2017,Q3 2017
OWBGBQ4G,Darcel Schlecht,GTXPro,Stanredtax,Lost,11-07-17,18-07-17,0,Q3 2017,Q3 2017
X2EH33CU,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Won,11-07-17,12-07-17,2878,Q3 2017,Q3 2017
GNT6EM5M,Hayden Neloms,MG Special,Xx-holding,Lost,11-07-17,12-07-17,0,Q3 2017,Q3 2017
U3ZMURXR,Hayden Neloms,MG Advanced,Finjob,Won,11-07-17,08-09-17,3121,Q3 2017,Q3 2017
4UTOXXV4,James Ascencio,GTX Plus Pro,Golddex,Lost,11-07-17,12-07-17,0,Q3 2017,Q3 2017
KHWG1W75,James Ascencio,MG Special,Goodsilron,Won,11-07-17,18-07-17,57,Q3 2017,Q3 2017
MWAW08I7,Jonathan Berthelot,GTX Basic,Treequote,Won,11-07-17,12-07-17,576,Q3 2017,Q3 2017
0QV1LRME,Jonathan Berthelot,GTX Plus Basic,Konmatfix,Won,11-07-17,18-07-17,1258,Q3 2017,Q3 2017
63GAY8GB,Kami Bicknell,GTX Plus Basic,Singletechno,Lost,11-07-17,22-08-17,0,Q3 2017,Q3 2017
JB3J080M,Kary Hendrixson,GTX Plus Pro,,Engaging,11-07-17,,,Q3 2017,
GXHAIS33,Kary Hendrixson,GTX Basic,Doncon,Lost,11-07-17,29-09-17,0,Q3 2017,Q3 2017
VBRZZAP8,Kary Hendrixson,GTX Basic,Hottechi,Won,11-07-17,20-07-17,491,Q3 2017,Q3 2017
JR76K5YA,Markita Hansen,GTX Basic,Sunnamplex,Won,11-07-17,23-08-17,494,Q3 2017,Q3 2017
Z3TX2K6F,Maureen Marcano,GTXPro,Dalttechnology,Lost,11-07-17,20-07-17,0,Q3 2017,Q3 2017
RGUC0V54,Maureen Marcano,GTX Plus Basic,Zoomit,Won,11-07-17,19-09-17,882,Q3 2017,Q3 2017
M93A8LTF,Reed Clapper,GTX Plus Basic,Konex,Won,11-07-17,20-07-17,1076,Q3 2017,Q3 2017
CQW6TYOX,Rosalina Dieter,GTK 500,Cheers,Lost,11-07-17,18-07-17,0,Q3 2017,Q3 2017
P7H8UY1P,Rosalina Dieter,MG Special,Dalttechnology,Lost,11-07-17,21-09-17,0,Q3 2017,Q3 2017
6XLFG3VK,Rosalina Dieter,MG Special,Zoomit,Won,11-07-17,19-07-17,57,Q3 2017,Q3 2017
9ZPY98PB,Vicki Laflamme,GTX Basic,Nam-zim,Lost,11-07-17,13-07-17,0,Q3 2017,Q3 2017
YRXDI9E8,Vicki Laflamme,MG Advanced,Cheers,Lost,11-07-17,05-11-17,0,Q3 2017,Q4 2017
1JB82QZ0,Vicki Laflamme,MG Advanced,Sonron,Lost,11-07-17,12-07-17,0,Q3 2017,Q3 2017
G5GPTVMU,Anna Snelling,GTX Plus Basic,Bioholding,Lost,12-07-17,31-08-17,0,Q3 2017,Q3 2017
856VG3CS,Boris Faz,GTX Plus Basic,Plussunin,Won,12-07-17,28-09-17,1100,Q3 2017,Q3 2017
J80ZEYYM,Cassey Cress,MG Advanced,Donquadtech,Won,12-07-17,18-09-17,3630,Q3 2017,Q3 2017
21OMR381,Corliss Cosme,MG Special,,Engaging,12-07-17,,,Q3 2017,
X9HFP474,Daniell Hammack,GTX Basic,Dontechi,Engaging,12-07-17,,,Q3 2017,
T51ULXCZ,Darcel Schlecht,GTXPro,Bioholding,Lost,12-07-17,23-07-17,0,Q3 2017,Q3 2017
3S73ZUQH,Darcel Schlecht,MG Advanced,Betatech,Lost,12-07-17,21-07-17,0,Q3 2017,Q3 2017
JUU6C7NO,Donn Cantrell,GTX Plus Basic,Ontomedia,Lost,12-07-17,27-09-17,0,Q3 2017,Q3 2017
8SNDBWPP,Donn Cantrell,GTX Plus Pro,Massive Dynamic,Lost,12-07-17,28-09-17,0,Q3 2017,Q3 2017
0PH153YF,Gladys Colclough,GTXPro,Condax,Lost,12-07-17,13-07-17,0,Q3 2017,Q3 2017
YNYZNOWR,Hayden Neloms,MG Advanced,Cheers,Lost,12-07-17,25-07-17,0,Q3 2017,Q3 2017
HUNM56HY,Hayden Neloms,MG Advanced,Sunnamplex,Won,12-07-17,23-07-17,3741,Q3 2017,Q3 2017
SIONXEMH,Hayden Neloms,MG Advanced,Y-corporation,Won,12-07-17,14-07-17,2905,Q3 2017,Q3 2017
JX08Z5L5,James Ascencio,GTX Plus Basic,Singletechno,Lost,12-07-17,25-07-17,0,Q3 2017,Q3 2017
BUJ1TX7Y,Maureen Marcano,GTX Plus Basic,Finjob,Won,12-07-17,14-09-17,1023,Q3 2017,Q3 2017
6C70OX62,Maureen Marcano,MG Advanced,Y-corporation,Won,12-07-17,24-09-17,3257,Q3 2017,Q3 2017
V9WVYEE9,Moses Frase,GTX Plus Pro,Codehow,Lost,12-07-17,20-07-17,0,Q3 2017,Q3 2017
3N6BHLN6,Niesha Huffines,GTX Plus Basic,Streethex,Won,12-07-17,20-08-17,960,Q3 2017,Q3 2017
SQWCQRGY,Reed Clapper,GTXPro,Silis,Lost,12-07-17,14-07-17,0,Q3 2017,Q3 2017
32K5LEDV,Reed Clapper,GTX Plus Pro,Silis,Won,12-07-17,18-07-17,5538,Q3 2017,Q3 2017
R0XNAFUB,Zane Levy,GTX Basic,,Engaging,12-07-17,,,Q3 2017,
XW1ONOVO,Boris Faz,MG Advanced,Kan-code,Won,13-07-17,23-07-17,3420,Q3 2017,Q3 2017
100W6J9A,Darcel Schlecht,GTXPro,Treequote,Lost,13-07-17,19-07-17,0,Q3 2017,Q3 2017
YYRYSVOO,Darcel Schlecht,GTXPro,Bioholding,Won,13-07-17,16-07-17,5382,Q3 2017,Q3 2017
P7AX4B3N,Elease Gluck,MG Special,Sonron,Lost,13-07-17,24-07-17,0,Q3 2017,Q3 2017
GC1TSADL,Elease Gluck,GTXPro,Faxquote,Won,13-07-17,18-07-17,5703,Q3 2017,Q3 2017
QF1I965E,Garret Kinder,MG Advanced,Mathtouch,Won,13-07-17,30-09-17,3340,Q3 2017,Q3 2017
P93UCMW8,Hayden Neloms,MG Advanced,Hottechi,Lost,13-07-17,15-07-17,0,Q3 2017,Q3 2017
YKBRF0NG,Kary Hendrixson,GTX Plus Basic,Nam-zim,Won,13-07-17,09-08-17,1014,Q3 2017,Q3 2017
OP2DIRC2,Lajuana Vencill,GTX Basic,Inity,Won,13-07-17,19-07-17,536,Q3 2017,Q3 2017
VIHXI2JA,Markita Hansen,GTX Plus Basic,Konex,Lost,13-07-17,14-07-17,0,Q3 2017,Q3 2017
IC4J0BIZ,Niesha Huffines,GTX Basic,Codehow,Won,13-07-17,24-07-17,550,Q3 2017,Q3 2017
BNMJAOF4,Niesha Huffines,GTX Basic,Gogozoom,Won,13-07-17,28-09-17,469,Q3 2017,Q3 2017
VSWHUBD0,Niesha Huffines,GTX Basic,Ron-tech,Won,13-07-17,14-07-17,585,Q3 2017,Q3 2017
7ZWN0JO9,Niesha Huffines,GTX Plus Basic,Scottech,Won,13-07-17,29-08-17,943,Q3 2017,Q3 2017
KLPVD6LR,Reed Clapper,GTX Basic,Bioplex,Lost,13-07-17,21-07-17,0,Q3 2017,Q3 2017
U3M8XTMY,Reed Clapper,GTX Plus Basic,Plussunin,Won,13-07-17,01-08-17,1319,Q3 2017,Q3 2017
P89VI9EN,Reed Clapper,GTXPro,Bubba Gump,Won,13-07-17,22-07-17,5873,Q3 2017,Q3 2017
4LOHS2AJ,Rosie Papadopoulos,MG Special,,Engaging,13-07-17,,,Q3 2017,
SPUXDRGN,Vicki Laflamme,MG Advanced,Kan-code,Lost,13-07-17,28-08-17,0,Q3 2017,Q3 2017
PDIYRBQJ,Zane Levy,GTX Plus Basic,Lexiqvolax,Lost,13-07-17,15-07-17,0,Q3 2017,Q3 2017
185PGG0J,Anna Snelling,MG Special,Treequote,Won,14-07-17,17-07-17,44,Q3 2017,Q3 2017
QQ5LW9HV,Boris Faz,MG Advanced,Plussunin,Lost,14-07-17,26-07-17,0,Q3 2017,Q3 2017
8EF4D82U,Boris Faz,GTXPro,Mathtouch,Won,14-07-17,14-09-17,3834,Q3 2017,Q3 2017
GFMLCHB0,Cassey Cress,GTX Plus Basic,Zathunicon,Lost,14-07-17,21-07-17,0,Q3 2017,Q3 2017
TFS537LA,Cassey Cress,GTX Plus Pro,Iselectrics,Lost,14-07-17,15-07-17,0,Q3 2017,Q3 2017
2X86737Q,Cecily Lampkin,GTX Plus Pro,Inity,Won,14-07-17,16-07-17,5537,Q3 2017,Q3 2017
HSZOPWWT,Corliss Cosme,GTX Basic,Donware,Won,14-07-17,15-09-17,530,Q3 2017,Q3 2017
1KVGSF08,Corliss Cosme,GTX Plus Pro,Konex,Won,14-07-17,23-09-17,4989,Q3 2017,Q3 2017
UDFMSH1S,Darcel Schlecht,GTX Plus Pro,Streethex,Lost,14-07-17,25-07-17,0,Q3 2017,Q3 2017
516C0X9F,Darcel Schlecht,GTX Plus Basic,Statholdings,Won,14-07-17,26-07-17,1144,Q3 2017,Q3 2017
DPAEMTHC,Donn Cantrell,GTX Basic,Konex,Lost,14-07-17,15-07-17,0,Q3 2017,Q3 2017
A6T69X6T,Elease Gluck,MG Advanced,Xx-holding,Lost,14-07-17,08-09-17,0,Q3 2017,Q3 2017
DDD515FB,Hayden Neloms,MG Advanced,Xx-holding,Won,14-07-17,15-07-17,3362,Q3 2017,Q3 2017
6GKGGY0U,James Ascencio,GTXPro,Green-Plus,Lost,14-07-17,25-07-17,0,Q3 2017,Q3 2017
8M6TB2ZX,James Ascencio,GTX Plus Pro,Goodsilron,Won,14-07-17,21-07-17,5013,Q3 2017,Q3 2017
8JH8YA79,Kami Bicknell,GTX Basic,,Engaging,14-07-17,,,Q3 2017,
BABQISCH,Kami Bicknell,GTX Basic,Hatfan,Lost,14-07-17,15-07-17,0,Q3 2017,Q3 2017
T46KPPNB,Kary Hendrixson,GTX Plus Basic,Blackzim,Lost,14-07-17,16-07-17,0,Q3 2017,Q3 2017
9CE6F4NZ,Kary Hendrixson,GTX Basic,Plusstrip,Won,14-07-17,27-08-17,431,Q3 2017,Q3 2017
Z9KNL9A1,Kary Hendrixson,GTXPro,Groovestreet,Won,14-07-17,24-07-17,5161,Q3 2017,Q3 2017
7JBR36G8,Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,Won,14-07-17,16-07-17,579,Q3 2017,Q3 2017
EYTBRK2B,Lajuana Vencill,MG Advanced,Warephase,Won,14-07-17,24-07-17,3411,Q3 2017,Q3 2017
KFXZNC4N,Markita Hansen,MG Special,Xx-holding,Lost,14-07-17,11-09-17,0,Q3 2017,Q3 2017
SJ62BMK5,Markita Hansen,MG Advanced,Plusstrip,Won,14-07-17,15-07-17,3973,Q3 2017,Q3 2017
YDJV1DFE,Niesha Huffines,MG Advanced,Ron-tech,Lost,14-07-17,09-11-17,0,Q3 2017,Q4 2017
GHDAXC7T,Reed Clapper,GTX Plus Basic,Zathunicon,Won,14-07-17,15-07-17,1029,Q3 2017,Q3 2017
FQQ2JJZ1,Rosie Papadopoulos,MG Special,Gekko & Co,Won,14-07-17,23-07-17,59,Q3 2017,Q3 2017
NCJJBWU3,Versie Hillebrand,MG Special,Globex Corporation,Lost,14-07-17,22-07-17,0,Q3 2017,Q3 2017
8BYEALF9,Vicki Laflamme,MG Special,,Engaging,14-07-17,,,Q3 2017,
8SGMUWET,Vicki Laflamme,GTX Basic,Goodsilron,Won,14-07-17,29-09-17,534,Q3 2017,Q3 2017
3KVS08NL,Violet Mclelland,MG Special,Iselectrics,Won,14-07-17,15-07-17,48,Q3 2017,Q3 2017
CLIIR1T0,Zane Levy,MG Special,Finjob,Won,14-07-17,25-07-17,57,Q3 2017,Q3 2017
PHXX81YF,Daniell Hammack,GTX Plus Pro,Donware,Lost,15-07-17,17-07-17,0,Q3 2017,Q3 2017
6K7LDRKR,Darcel Schlecht,GTX Plus Pro,Stanredtax,Won,15-07-17,11-11-17,4009,Q3 2017,Q4 2017
J6UOUH6Y,Darcel Schlecht,MG Advanced,dambase,Won,15-07-17,03-09-17,3255,Q3 2017,Q3 2017
2EYTB3PX,Donn Cantrell,MG Advanced,Condax,Won,15-07-17,25-07-17,3724,Q3 2017,Q3 2017
1U945R0D,Elease Gluck,MG Advanced,Dalttechnology,Lost,15-07-17,16-07-17,0,Q3 2017,Q3 2017
FX4D649Y,Hayden Neloms,GTX Plus Basic,Fasehatice,Lost,15-07-17,24-07-17,0,Q3 2017,Q3 2017
4QBSY3CB,James Ascencio,GTX Plus Basic,Golddex,Lost,15-07-17,26-08-17,0,Q3 2017,Q3 2017
ZWVRS27V,Jonathan Berthelot,MG Special,Rundofase,Lost,15-07-17,04-11-17,0,Q3 2017,Q4 2017
8BBXNESQ,Kary Hendrixson,GTX Plus Pro,Labdrill,Lost,15-07-17,22-07-17,0,Q3 2017,Q3 2017
3JJ7YI88,Lajuana Vencill,MG Special,Gogozoom,Lost,15-07-17,16-07-17,0,Q3 2017,Q3 2017
AKMDEG3I,Markita Hansen,MG Advanced,Faxquote,Lost,15-07-17,17-07-17,0,Q3 2017,Q3 2017
568NS3GO,Markita Hansen,MG Advanced,Cheers,Won,15-07-17,27-08-17,2791,Q3 2017,Q3 2017
YVDQ80A0,Maureen Marcano,GTX Plus Basic,,Engaging,15-07-17,,,Q3 2017,
TQLO6QP6,Niesha Huffines,MG Advanced,Cancity,Won,15-07-17,02-09-17,3501,Q3 2017,Q3 2017
DLVEVD9O,Reed Clapper,GTX Plus Pro,Yearin,Lost,15-07-17,27-07-17,0,Q3 2017,Q3 2017
C75RV9DY,Reed Clapper,GTX Basic,Ganjaflex,Won,15-07-17,16-07-17,555,Q3 2017,Q3 2017
CI9S6CST,Rosalina Dieter,MG Special,,Engaging,15-07-17,,,Q3 2017,
EUQCW0ZA,Rosalina Dieter,GTX Basic,Lexiqvolax,Won,15-07-17,23-07-17,650,Q3 2017,Q3 2017
CEOMZE9H,Vicki Laflamme,GTX Basic,Nam-zim,Lost,15-07-17,26-07-17,0,Q3 2017,Q3 2017
TT5QRQTF,Vicki Laflamme,MG Special,Konex,Won,15-07-17,21-07-17,61,Q3 2017,Q3 2017
5NXD4U83,Vicki Laflamme,MG Special,Newex,Won,15-07-17,17-07-17,54,Q3 2017,Q3 2017
1IL51ZIW,Violet Mclelland,MG Special,Condax,Lost,15-07-17,22-07-17,0,Q3 2017,Q3 2017
CM33NN0P,Wilburn Farren,MG Advanced,Silis,Lost,15-07-17,23-07-17,0,Q3 2017,Q3 2017
P3QQIMTA,Anna Snelling,GTX Basic,Rundofase,Lost,16-07-17,24-07-17,0,Q3 2017,Q3 2017
WB1CQNJU,Anna Snelling,MG Advanced,Funholding,Lost,16-07-17,17-07-17,0,Q3 2017,Q3 2017
OQYDQCTM,Anna Snelling,MG Special,Rangreen,Won,16-07-17,25-07-17,59,Q3 2017,Q3 2017
ISQJD695,Boris Faz,GTX Basic,Sunnamplex,Engaging,16-07-17,,,Q3 2017,
M1VNX1D7,Cassey Cress,GTXPro,Acme Corporation,Won,16-07-17,28-07-17,5318,Q3 2017,Q3 2017
TWO2Q99P,Cecily Lampkin,GTX Plus Pro,Conecom,Won,16-07-17,30-09-17,5753,Q3 2017,Q3 2017
72UVDOKU,Cecily Lampkin,MG Special,Konmatfix,Won,16-07-17,24-07-17,62,Q3 2017,Q3 2017
DMSQ0TSG,Cecily Lampkin,MG Advanced,Isdom,Won,16-07-17,12-08-17,3146,Q3 2017,Q3 2017
FEWIDJGH,Darcel Schlecht,GTX Basic,Rundofase,Won,16-07-17,18-07-17,538,Q3 2017,Q3 2017
AUZM3MLU,Darcel Schlecht,GTX Plus Basic,Betatech,Won,16-07-17,18-09-17,1071,Q3 2017,Q3 2017
GS2CLR52,Darcel Schlecht,GTXPro,Betatech,Won,16-07-17,17-07-17,4488,Q3 2017,Q3 2017
HYP3SXPV,Darcel Schlecht,MG Advanced,Isdom,Won,16-07-17,02-08-17,2837,Q3 2017,Q3 2017
